,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,New_Item_Type_Drinks,New_Item_Type_Food,New_Item_Type_Non-Consumable
5871,0.0,0,-0.09416977901431658,8,-0.17602200354183345,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5864,-1.2003068331125428,1,0.6442789942229623,6,-1.2242745973342675,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4512,1.5362434322912468,0,-0.8743956268761878,8,-1.2103717619221124,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3053,0.0,0,0.3881545109969316,8,-1.7129035415368947,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7286,-1.5919186523294275,1,0.2575669448657156,4,-1.2980986854883934,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5397,0.0,2,1.4483237723074653,6,-1.2552918263503439,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6970,0.7908795467727044,1,-0.6364761051206056,14,-1.0746384665053128,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2560,-0.841822297696482,1,-0.32813700153289765,7,-0.26582038214180365,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2026,-1.4381134061113157,2,0.5970707307314569,6,1.4223448160345882,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6578,-1.5173822637775731,1,-0.782213497199745,0,-0.7522943707977555,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3069,0.5897496094105583,1,-1.2850915225581852,14,1.2165064168497277,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
318,0.11650269797021434,1,1.2358258772643347,5,0.10512101212355689,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4189,0.38861967204841225,2,0.1065418721771499,6,0.46169389503895636,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5306,1.6545551601513329,1,-0.2608040844609461,4,-0.8270915610839865,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3391,-0.6761858786923618,1,-0.2158880006193132,5,-0.006018170660698518,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1121,-1.4546770480117277,2,-0.796473927652353,0,-1.1799037093568279,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6576,1.4770875683612037,0,2.220521114613957,9,0.49537350579600664,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2899,1.3942693588591433,0,-2.1668409857112705,9,1.082337150272318,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7082,0.05734683404017134,1,-0.47408138526044696,6,0.5268981610063821,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5268,-0.7944976065524478,1,0.2575669448657156,7,0.7706843317851503,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4323,-0.7235105698363961,1,-1.7849250264661831,14,-1.502796981515177,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6096,-1.3245341473656331,1,-1.7263594368199824,10,-0.3625493033196048,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1643,-1.7090472629109126,1,0.2575669448657156,0,0.12384118482336141,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6614,-0.48688711411622404,2,0.2575669448657156,0,-1.6102589301698604,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2134,1.3824381860731345,1,0.8601265416709958,5,-0.303260727541412,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1382,-0.08462723939193177,0,-2.724825606166868,9,-1.57657931941281,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5061,1.2168017670690143,1,-2.4200440694001344,0,-1.0025036579600557,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6124,1.2168017670690143,2,1.270554097113835,6,-0.8388811912059597,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5455,-0.841822297696482,0,0.4178161482513995,9,1.6938949073811735,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4425,-0.9163586862483365,1,1.5934592703528372,6,-0.6539179202675786,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4355,-0.7235105698363961,1,-0.9591160567438142,13,1.229901826067584,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
509,0.0,1,0.6289877534213223,14,-0.7228829208775623,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3671,1.2996199765710748,1,-1.6564717721060973,7,-0.5732467900486073,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6900,-0.17927662168000066,1,-1.5248360643388634,7,0.6001313224532233,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3286,0.0,2,0.39680951098573236,4,1.8296699530544662,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7951,-0.46440788582280795,1,1.2079203571298245,4,1.9954056250987444,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7245,-1.0003600130289971,2,-0.1798754110056084,3,0.5323064250013163,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2453,-0.5578741508322758,1,0.3549403235907766,5,-0.34978657106552663,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6906,0.0,2,0.6861445722738027,5,0.666941367516532,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
971,-0.29758834954008667,1,-0.44657988584685465,4,-1.333849751279133,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
313,0.0,2,-0.7785508288127899,3,-1.2970003325868094,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7871,0.0,0,-0.9711347294413257,9,-1.483020206170282,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3202,-1.8876979719796425,2,1.1813832127473003,0,-1.4076738394332586,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5759,1.7728668880114187,1,1.3263669561894926,4,1.9071295250816718,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5583,0.11650269797021434,2,-1.715425393589754,3,1.072195049502721,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4858,-1.2369834687491694,1,0.15534402119346424,14,-0.7779868363318839,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7248,-1.055966525123238,1,-0.409223461344591,13,-0.6565803020085524,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7802,1.8675162702994872,1,0.9101675159353292,13,0.32059408588371546,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8220,1.1221523847809458,2,-0.17983628889617365,13,-0.3229957526298143,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
558,-0.48688711411622404,1,0.5549170637987496,4,0.8423534643926011,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4904,0.7435548556286702,2,1.5132452344851748,13,0.2586013781080556,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
276,0.9210224474187992,1,0.5268266313948766,6,1.8547714918813099,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1540,0.0,1,0.3441772544512642,6,0.6327960808216757,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7511,1.1221523847809458,1,0.8679772998752739,13,0.3965313793280236,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3474,0.0,1,2.255935461200531,0,-0.24980434143946645,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4139,0.6252431277685843,2,0.6038873644298307,5,-1.4455798607706734,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1984,-0.6300443048269282,2,-1.4637661397743946,15,1.5874895613715814,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2285,-1.7137797320253159,0,1.1055015910686739,8,-0.3118387994716193,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2615,0.0,2,-1.10003835618218,10,1.3303497316314499,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3891,1.0038406569208598,0,0.2575669448657156,9,-0.4224288058050825,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7784,0.5305937454805153,0,0.036112835477363325,9,-0.011933860849931689,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6444,-1.6652719236026807,2,0.467254707083843,6,1.8537148892362185,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6308,0.0,2,0.2575669448657156,5,1.4303319612575105,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1942,-1.283125042614603,1,1.0672869154329714,15,1.0882528404615512,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2569,-0.9128093344125338,2,-0.09241607963790646,3,0.15912657467629465,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1977,0.0,1,-1.8496773847471133,3,-0.5149313164025198,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1220,-0.48688711411622404,1,0.1614820852729098,14,0.15109767919687955,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5601,1.7492045424394012,2,-1.3879424478769573,6,1.302036634612841,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8499,-0.29758834954008667,0,-0.48170451583845414,8,-0.6581860811044355,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3182,1.6545551601513329,1,-0.26164546359225505,4,-0.8383320147551677,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2381,-0.7708352609804306,1,0.2575669448657156,13,1.6671875894584474,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2585,0.0,1,0.7929348556834033,5,-0.5107049058221558,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6390,-0.1674454488939919,1,1.158523160792593,5,1.6837110563550837,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4887,-1.704314793796509,1,1.5360135292471644,14,0.09502066161045286,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8066,0.47143788155047234,2,-0.5649384498244112,6,0.32541142317136473,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
286,1.2641264582130485,1,0.5475593719034714,6,0.102458630382583,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
994,-1.0997418644314694,1,-2.1174647443821577,7,0.15811172228769665,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2586,0.0,1,2.2126773474257533,5,-1.5076143188028261,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4753,1.1221523847809458,1,-2.5054196769559174,4,0.4921619476042408,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1952,0.18748973468626612,2,-0.9645513623465403,13,-0.9853475140996415,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7984,-1.9563187741384924,1,0.2575669448657156,14,-0.4786310741609881,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7356,-1.4641419862405345,2,1.0724735836178254,13,-0.8147945047677144,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5904,-1.5670731894788092,0,-1.2933913563627244,9,1.8788164280630617,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
72,1.2759576309990572,1,0.2575669448657156,15,0.38153019101428437,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
519,0.0,0,0.1254340110717535,9,1.4575884556310286,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5081,-1.4452121097829207,2,0.9015908940592533,4,-0.7164598044940301,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4978,-1.5327627883993844,1,-0.6958570469786225,4,0.5851718843959771,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7150,0.6489054733406013,1,0.6269733455844698,13,1.2458761165134282,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
548,1.1813082487109887,0,-1.4396812527166403,8,-0.7062759534679401,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2888,-0.08462723939193177,1,-0.7237365065213301,6,-0.611701987836814,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7428,-1.4925368009269553,1,-1.0406287853213196,1,-0.611152811386022,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1892,-0.8631184087112974,1,-2.3830754311983338,6,-0.29789421380297104,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8007,-0.013640202675880009,1,0.9983269587080102,15,1.9338785932608908,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6702,-0.8666677605471002,2,-0.18674506206408745,5,-1.4424100528354002,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5356,1.7137110240813758,2,0.005773506306322701,6,0.8476782278745493,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1955,-0.6525235331203446,1,-1.0536414562280294,3,-0.3753955360866691,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5362,1.1576459031389712,1,0.4413915225271008,0,-0.4743211630676381,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7667,-1.9054447311586553,2,0.2575669448657156,4,-0.27334185142691975,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2190,-1.0311210622726197,1,0.7756670114775917,3,-1.4397476710944261,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5564,-1.4049861223104916,1,-0.4516810209221529,4,-1.2429947700340718,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3711,-0.8666677605471002,2,1.060512207793267,6,-0.6566220522650453,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1675,0.0,0,0.3465982659749992,8,-1.518813022217514,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6257,0.0,2,-0.3660306609549264,3,-1.6017226084961464,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
842,-1.5919186523294275,1,0.4540697612309142,4,-1.3109449182554576,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
247,-0.1674454488939919,2,0.09530409326378059,6,0.36069681302429796,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8025,0.0,1,1.5027913353549665,3,-1.4525939038614903,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8516,1.3587758405011179,0,1.0220552614017557,11,-1.3204960923177695,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4110,1.1221523847809458,2,-0.17655172283391832,13,-0.3663517882186558,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3573,-0.2857571767540779,1,1.1584685454653942,0,0.18160748201865698,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2217,1.8675162702994872,1,0.2575669448657156,14,0.19284793568983793,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7779,-0.5578741508322758,1,-0.04400519188076484,5,-0.8062581830940003,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4339,-0.9483028527705597,2,0.9616209010618025,14,-0.2545799284706225,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5553,-0.841822297696482,0,-0.25372187383828326,9,1.6730197791346946,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6285,-1.0748964015808518,2,-0.5533017838138004,0,0.05542536066416938,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5335,0.7672172012006878,2,0.2575669448657156,5,-1.6995081323190384,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3993,0.0,1,1.9833146236408492,4,1.9621916902795,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3485,-0.46440788582280795,0,-0.9115485926699501,11,-1.4504389483148152,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3996,1.7137110240813758,1,1.0891702099933889,4,-0.5037326129878316,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2565,-1.0938262780384655,0,-1.7230861509347777,8,0.6985495232398934,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4999,-0.7708352609804306,2,-0.892007530728495,13,1.880971383609737,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6934,0.38861967204841225,2,0.2139552072525316,1,1.961726014341694,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4770,0.8263730651307307,0,0.08676225221972295,9,-0.25998819246555643,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3083,-0.3567442134701297,2,-1.1055748962102245,4,0.665884764871441,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
725,0.0,2,1.177828050167549,3,-1.5968635209520041,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2682,1.7492045424394012,0,-1.7520778247955493,9,0.1276436697224122,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7922,0.0,2,-2.101650731245828,13,-1.344582778756015,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1741,0.7435548556286702,2,-1.4773320703314017,10,-1.4872883670071386,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6721,-1.749273250383342,2,-0.13981737392330026,0,-0.14179321633399117,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6897,-0.7708352609804306,1,-0.5253210879065421,6,0.030872998288118098,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
779,-0.250263658396052,1,1.0567131676022463,6,-1.511882479639683,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,-1.2937730981220108,0,0.2897482271752495,8,0.04638161279615631,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4696,0.7435548556286702,0,0.3882076559602091,9,1.404639495723382,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7639,-1.7137797320253159,0,1.7716952847158047,8,-0.3150503576633851,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7978,0.5897496094105583,1,0.7492459740930991,14,0.905402774813352,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
406,-1.4180004123751009,1,0.061386775774193915,13,1.1534153561724838,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4234,1.6190616417933064,2,-1.581640523436982,3,0.7589364519196699,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5514,-1.9054447311586553,2,-0.47735153402840513,4,-0.2476493858927913,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4034,-1.5315796711207836,1,1.241362443311782,7,-0.5111705817599618,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6652,0.9091912746327905,2,-0.3172080884657607,4,-0.380803800081603,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2655,-0.3212506951121038,1,0.2575669448657156,6,-0.18671328076222288,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2141,0.0,2,1.1558372303971707,6,0.773895889976916,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6291,0.0,0,0.8929683527569268,9,-1.7043254696066874,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6519,-0.46440788582280795,1,-0.5448405062409367,6,-0.17124641651067762,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2617,1.4179317044311608,1,1.258867193729953,3,0.4274651078311141,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6784,-0.08462723939193177,2,0.39962649817124474,3,-0.8891677693726323,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3465,-1.2937730981220108,1,0.544644640686848,14,0.7508658061837618,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
156,-1.749273250383342,2,0.2575669448657156,0,-0.135370099950459,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8502,-1.0500509387302335,0,0.3451314989908186,9,1.2111816533677795,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2795,1.1576459031389712,2,0.2027391060116881,0,0.21955525361256456,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6627,1.0393341752788852,1,0.344979793618794,4,0.47183599580855334,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6518,-1.2937730981220108,0,0.7003541076980039,9,1.7922713579113505,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
578,-0.48688711411622404,1,-0.11655331665692299,6,1.6848094092566674,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4302,0.8263730651307307,0,0.676051149591182,9,0.8963172766888459,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8096,0.6725678189126184,2,-1.3784204627321126,6,-1.2964929063925104,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2948,0.0,1,-0.9050203973797252,6,-0.6630034183920845,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4004,0.0,2,1.278209638055005,6,0.4996416666328639,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2872,-0.1674454488939919,0,0.4971881606529259,8,-1.6433893644761188,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2653,1.1458147303529624,1,0.635672708552136,4,0.6637715595812587,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8111,-0.6525235331203446,1,-0.1932422282083876,7,-1.2895206135581863,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1308,-0.60519884197631,2,-0.7494730279248631,6,-0.45403696152844386,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
317,1.4534252227891862,2,1.5162315875769155,6,1.4015114380446019,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5587,0.4122820176204293,1,1.3354904716441056,14,-1.4809070008800997,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5817,0.5542560910525325,1,0.9589633491311148,14,-1.6878020027100513,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7573,-1.5327627883993844,0,-1.6663602520389302,9,0.06349600640007745,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2958,-1.047684704173032,1,-1.4942454185016283,14,0.8973738793339369,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1812,0.7908795467727044,1,0.19676141103448908,3,-0.6507063620758125,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7785,1.1458147303529624,2,1.1905852981475016,15,0.6985077729834004,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
